"","geneNames","geneIDs","transcriptNames","feature","id","fc","pval","qval","logfc"
"324543",".","MSTRG.189724","MSTRG.189724.10","transcript","324543",2.80210966927922,0.00300780521799349,0.0193897808412946,1.48651342123234
"324559",".","MSTRG.189726","MSTRG.189726.1","transcript","324559",3.27357508713368,1.56604971089935e-05,0.000570160459115959,1.71086707090536
"324561",".","MSTRG.189726","MSTRG.189726.3","transcript","324561",2.46687187894522,1.89303774278393e-05,0.000636131332819369,1.3026827888402
"324799","RBX1","MSTRG.189835","ENST00000476110","transcript","324799",2.07167509715163,6.02663796412939e-05,0.00132332772328059,1.05079776147894
"324810",".","MSTRG.189835","MSTRG.189835.12","transcript","324810",2.19239431353166,0.0186076511521915,0.0737532500378109,1.13250729784959
"325150",".","MSTRG.190048","MSTRG.190048.2","transcript","325150",2.13544412815431,0.000627254288139478,0.00637732830382393,1.09453615174302
"325177",".","MSTRG.190048","MSTRG.190048.5","transcript","325177",2.07621582481139,0.0309184486518024,0.107447663591512,1.05395642115289
"325460","TSPO","MSTRG.190140","ENST00000337554","transcript","325460",0.474061572108686,0.0132921075854777,0.057956315270507,-1.07685364334419
"325665","PARVB","MSTRG.190343","ENST00000404989","transcript","325665",2.49745533127928,0.000116586905712812,0.00203714323321137,1.32045887464706
"327550","TRNT1","MSTRG.191504","ENST00000339437","transcript","327550",0.425487887266056,0.000584593996978078,0.00608242984157752,-1.23281003284669
"327566",".","MSTRG.191512","MSTRG.191512.1","transcript","327566",2.4719376957071,0.000282607629272569,0.00370618177421198,1.30564238109538
"327569",".","MSTRG.191512","MSTRG.191512.5","transcript","327569",5.34290743713914,4.57677268017598e-06,0.000250194182246834,2.4176250234985
"327797","ARL8B","MSTRG.191662","ENST00000611208","transcript","327797",2.01019655102554,0.0283377251542365,0.100638373566896,1.00733657072082
"328175",".","MSTRG.191906","MSTRG.191906.20","transcript","328175",2.29900739540064,1.10816290277427e-06,0.000100792256125318,1.20101110689588
"328471","TADA3","MSTRG.192052","ENST00000301964","transcript","328471",2.32598941452693,0.000905919952662537,0.00821229716045551,1.21784453118591
"328482","ARPC4","MSTRG.192053","ENST00000397261","transcript","328482",2.63807935263747,0.000621129725247083,0.00634667699565719,1.39948796107724
"329193",".","MSTRG.192349","MSTRG.192349.4","transcript","329193",4.07227321172053,0.00165598698689928,0.012657860082384,2.02583435610215
"329199",".","MSTRG.192349","MSTRG.192349.10","transcript","329199",5.24890331152526,0.000197610366347911,0.00291118678778085,2.3920160223405
"329200",".","MSTRG.192349","MSTRG.192349.9","transcript","329200",2.16085224230655,0.00662278605639077,0.0343279507322031,1.11160042500648
"329223","RPL32","MSTRG.192366","ENST00000396957","transcript","329223",0.455488474437864,0.00171626644176692,0.0129921030123172,-1.13451354597905
"329485","SLC6A6","MSTRG.192529","ENST00000621751","transcript","329485",2.21572341637635,7.80175330117316e-07,8.23569220030393e-05,1.14777780434471
"330464","RAB5A","MSTRG.192949","ENST00000273047","transcript","330464",2.1278646913075,0.000122495174449178,0.00211305698569696,1.08940641428549
"330737","HMGB1P5","MSTRG.193020","ENST00000451497","transcript","330737",0.477008345838455,0.044257940323741,0.139174969402227,-1.06791358673956
"333348","MYD88","MSTRG.194977","ENST00000396334","transcript","333348",2.02877176281912,0.000141171139066421,0.002325182588195,1.0206065707771
"333621","RPSA","MSTRG.195146","ENST00000301821","transcript","333621",0.418131534320956,0.00727969687060248,0.0368291786976952,-1.25797124334247
"333625","RPSA","MSTRG.195146","ENST00000458478","transcript","333625",0.490056363342884,0.00870014471344094,0.042175380857097,-1.02898040598829
"333631","RPSA","MSTRG.195146","ENST00000495394","transcript","333631",0.499182490660794,2.63903835795443e-05,0.000792751259021605,-1.00236076381192
"333779","EIF1B","MSTRG.195243","ENST00000232905","transcript","333779",2.30743342518582,0.0228574183783281,0.0859307563325259,1.20628902336841
"333782",".","MSTRG.195243","MSTRG.195243.4","transcript","333782",3.28218496505931,0.00968165908037255,0.0457878309018144,1.71465654313397
"333800","RPL14","MSTRG.195196","ENST00000338970","transcript","333800",0.364671937068201,4.7878145892355e-11,8.62172753060389e-08,-1.45532891196762
"333807","RPL14","MSTRG.195196","ENST00000481798","transcript","333807",0.467582359816551,1.31324117590426e-05,0.000502715393976643,-1.09670759163292
"334412","HIGD1A","MSTRG.195644","ENST00000321331","transcript","334412",2.08981984768499,0.0347213632706032,0.116676739166078,1.06337858055799
"335884","NCKIPSD","MSTRG.196378","ENST00000416649","transcript","335884",2.00122345920191,0.00123233674261902,0.010240370440227,1.000882269434
"336221",".","MSTRG.196416","MSTRG.196416.2","transcript","336221",2.65716027789444,0.000948100836874022,0.00848413063993699,1.40988525272472
"336306","GPX1","MSTRG.196439","ENST00000620890","transcript","336306",6.72356184925242,0.00512348679371821,0.0284140038434956,2.7492257123036
"336313","RHOA","MSTRG.196439","ENST00000422781","transcript","336313",2.26275999874501,0.00519894446936542,0.0287015476707776,1.17808357223968
"336541","UBA7","MSTRG.196511","ENST00000333486","transcript","336541",2.47187002814121,4.56552956107359e-07,5.80643059765462e-05,1.3056028877869
"336743","GNAI2","MSTRG.196530","ENST00000313601","transcript","336743",2.03585672651261,0.0142702031127295,0.060843137589135,1.02563603527273
"337294",".","MSTRG.196789","MSTRG.196789.1","transcript","337294",2.76806444864678,0.0209075345192402,0.0804983466529368,1.46887753353124
"337297","RPL29","MSTRG.196789","ENST00000294189","transcript","337297",0.401208250957174,0.0367367497136482,0.121699179632498,-1.31757681921495
"337431","BAP1","MSTRG.196839","ENST00000490804","transcript","337431",2.05600545337097,2.63063262875285e-05,0.000792065902273229,1.0398440911567
"337653","MUSTN1","MSTRG.196854","ENST00000446157","transcript","337653",4.07002150234758,7.88386148786735e-06,0.000357553558115679,2.02503641641984
"338470","ARF4","MSTRG.197394","ENST00000486310","transcript","338470",4.73708475569429,4.09125014650957e-05,0.00105514271891405,2.24399948478102
"339546","PSMD6","MSTRG.198123","ENST00000492933","transcript","339546",2.55788678512206,0.00162222001344658,0.0124659329683497,1.35495241036592
"339547",".","MSTRG.198123","MSTRG.198123.11","transcript","339547",2.19845721390634,0.00946060040112973,0.0449995898197303,1.13649145527705
"340253","ARL6IP5","MSTRG.198625","ENST00000470936","transcript","340253",0.382767363539864,0.00568626183094789,0.0306516593231108,-1.38546027046167
"340273",".","MSTRG.198693","MSTRG.198693.5","transcript","340273",3.05450848889867,0.000385628961610873,0.00455902323568645,1.61094024987142
"341320","RP11-550F7.1","MSTRG.199546","ENST00000476047","transcript","341320",2.31559764938453,4.69941641156879e-09,2.24786304073993e-06,1.21138459716786
"341547",".","MSTRG.199364","MSTRG.199364.1","transcript","341547",0.473389220235085,3.71908478024041e-05,0.000992609785331297,-1.07890124071693
"343060","CGGBP1","MSTRG.201059","ENST00000309534","transcript","343060",2.55964425669355,0.00033800980593135,0.00416792714916146,1.35594331617564
"343532",".","MSTRG.201469","MSTRG.201469.1","transcript","343532",0.246043573232954,0.00103403507720456,0.00904453577023112,-2.02301426176025
"343533",".","MSTRG.201470","MSTRG.201470.1","transcript","343533",0.15853973881262,0.000233474128258804,0.00326810401846674,-2.65708359015586
"343558","PROS1","MSTRG.201491","ENST00000394236","transcript","343558",2.11345652590523,0.0105295421357711,0.0486552261739411,1.07960443623622
"344894",".","MSTRG.202439","MSTRG.202439.5","transcript","344894",7.59025698355148,2.12293224171045e-05,0.000692753689973619,2.9241487318356
"344897",".","MSTRG.202439","MSTRG.202439.9","transcript","344897",3.73006326449713,0.0164714065980018,0.0675923820622829,1.89920009981088
"344936","RPL24","MSTRG.202460","ENST00000394077","transcript","344936",0.444101243790243,4.28960694713876e-05,0.00107902824546227,-1.17103948303403
"347007","ATP6V1A","MSTRG.203944","ENST00000273398","transcript","347007",2.1225660061248,6.80000507093936e-05,0.00143366773578972,1.08580941843238
"348523","MYLK","MSTRG.204936","ENST00000360772","transcript","348523",2.41149669356997,0.000748615557628174,0.00720671951750669,1.26992883200589
"348527","MYLK","MSTRG.204936","ENST00000418370","transcript","348527",5.32357656929611,2.77156075867424e-12,8.48457895052945e-09,2.41239582563177
"348529",".","MSTRG.204936","MSTRG.204936.5","transcript","348529",3.66675080227311,0.000118011477093338,0.00205075152460183,1.87450222172421
"348538","MYLK","MSTRG.204936","ENST00000514895","transcript","348538",2.25285999549517,0.000127406263284779,0.0021764999653666,1.17175765974251
"348539","MYLK","MSTRG.204936","ENST00000513111","transcript","348539",3.97877595394202,4.97465457716117e-09,2.30741061470659e-06,1.99232466273177
"349376","ABTB1","MSTRG.205321","ENST00000232744","transcript","349376",2.00488662498888,0.000443146957248342,0.00502074678099314,1.00352065553756
"349396","MGLL","MSTRG.205355","ENST00000453507","transcript","349396",2.42347759473152,0.0131296756058473,0.0574116211001006,1.27707874472047
"349397","MGLL","MSTRG.205355","ENST00000398104","transcript","349397",2.78986259925509,0.000617487005966089,0.00631367057903803,1.48019407106717
"350093","ATP2C1","MSTRG.205688","ENST00000507488","transcript","350093",2.05380304075193,0.00122604686446615,0.0102031824068946,1.03829783416094
"350539",".","MSTRG.205915","MSTRG.205915.8","transcript","350539",2.09309989446742,0.0133849087196523,0.0582117077190957,1.06564116673632
"351281",".","MSTRG.206401","MSTRG.206401.9","transcript","351281",3.1010445988922,0.00263834292497966,0.0176309958442267,1.63275427478572
"352227","U2SURP","MSTRG.206912","ENST00000491827","transcript","352227",0.435829322528162,1.47940597219343e-05,0.000545787110886425,-1.19816483087308
"352603","PLOD2","MSTRG.207239","ENST00000360060","transcript","352603",2.17671440772868,0.000201977831568612,0.0029527924344842,1.12215213348765
"353145","TM4SF1","MSTRG.207597","ENST00000493348","transcript","353145",2.28065919111477,1.51601370146359e-06,0.000124281113416466,1.18945087452205
"353452","SIAH2","MSTRG.207760","ENST00000312960","transcript","353452",2.14873755751381,0.000925963039172695,0.00834948645602171,1.10348928565326
"353514",".","MSTRG.207897","MSTRG.207897.1","transcript","353514",2.07738544365931,0.0013563195642724,0.0109380955798396,1.05476892252083
"353667","MBNL1","MSTRG.207938","ENST00000495875","transcript","353667",6.28543703585663,9.01836920819132e-06,0.000393271803909553,2.65201306088165
"353672",".","MSTRG.207938","MSTRG.207938.12","transcript","353672",6.69897564128301,0.000104772830551658,0.00190803727642945,2.74394050598453
"353678","MBNL1","MSTRG.207938","ENST00000460591","transcript","353678",6.64687532134861,2.33856638176544e-05,0.000738046728298818,2.73267629282158
"353680","MBNL1","MSTRG.207938","ENST00000498502","transcript","353680",3.28893716787175,0.0181718520221044,0.0725003135608863,1.71762144707094
"353684","MBNL1","MSTRG.207938","ENST00000485910","transcript","353684",6.73219375434263,0.00131695485581107,0.010728030601635,2.75107669841575
"353696","Y_RNA","MSTRG.207943","ENST00000364347","transcript","353696",0.474919067417364,5.08708008919445e-05,0.00119814005321748,-1.07424641509404
"353795","RAP2B","MSTRG.208121","ENST00000323534","transcript","353795",2.60050283367657,0.0220696326223218,0.0837507950250571,1.37879060998907
"354431",".","MSTRG.208446","MSTRG.208446.5","transcript","354431",2.84171568376644,3.76434526880853e-05,0.0010011981035103,1.50676221885267
"354433","VEPH1","MSTRG.208446","ENST00000392832","transcript","354433",2.42339425951552,0.00560855079444367,0.030350815886566,1.27702913445369
"354604","LXN","MSTRG.208484","ENST00000264265","transcript","354604",2.64164584421412,4.18968807192055e-06,0.000234049125813328,1.40143706270726
"354665","MFSD1","MSTRG.208508","ENST00000489639","transcript","354665",2.05184150980024,3.5631668096725e-05,0.000969593115951149,1.03691929729199
"355060","RP11-3P17.5","MSTRG.208741","ENST00000602890","transcript","355060",0.313062981854413,5.78652274292324e-05,0.00129207017307884,-1.67547516786216
"356048","PDCD10","MSTRG.209657","ENST00000392750","transcript","356048",2.03278093613493,6.22420110651944e-06,0.000302927612836057,1.02345475065711
"356056",".","MSTRG.209657","MSTRG.209657.5","transcript","356056",2.61732186406348,0.0334012229229156,0.113549321192584,1.38809135011592
"356088","SERPINI1","MSTRG.209659","ENST00000446050","transcript","356088",2.39406876593642,6.1029946150537e-05,0.00133355441934789,1.25946459206865
"356718",".","MSTRG.210114","MSTRG.210114.3","transcript","356718",2.23131745455153,0.00689639803183295,0.0354227236490775,1.15789578365198
"356859","TNFSF10","MSTRG.210138","ENST00000241261","transcript","356859",0.494996180739341,0.000141751696072778,0.00233178112406016,-1.01451070110859
"357509","TBL1XR1","MSTRG.210707","ENST00000457928","transcript","357509",2.2318331893062,0.04107388438249,0.131982242321945,1.15822920191888
"358706","DCUN1D1","MSTRG.211324","ENST00000632685","transcript","358706",4.01405364760026,2.07276817001389e-05,0.000678648684370432,2.00505989836711
"358978",".","MSTRG.211644","MSTRG.211644.8","transcript","358978",2.41117128519326,0.000271911368859845,0.003622290137035,1.26973414099497
"359057","AP2M1","MSTRG.211709","ENST00000382456","transcript","359057",2.80900104237425,0.000511754302391032,0.00553189776098046,1.49005715982489
"359067","AP2M1","MSTRG.211709","ENST00000439647","transcript","359067",2.03315845575287,1.59122808355283e-05,0.000573760486711459,1.02372265710121
"359362","VPS8","MSTRG.211697","ENST00000436792","transcript","359362",2.302474630728,0.000567372899419327,0.0059544006067617,1.20318526041019
"359365","VPS8","MSTRG.211697","ENST00000485024","transcript","359365",2.6406313302328,1.78152070265947e-05,0.000614855617480431,1.40088289477573
"359387","VPS8","MSTRG.211697","ENST00000492449","transcript","359387",2.03105204969546,0.00135046212448697,0.0109106877343807,1.02222721200005
"359941","ST6GAL1","MSTRG.212026","ENST00000448044","transcript","359941",4.9532408142544,2.74894522489522e-06,0.0001821503466877,2.30837276292368
"360192","LPP","MSTRG.212302","ENST00000487347","transcript","360192",2.35661450925675,9.10918858865184e-06,0.000396107372534657,1.23671578443969
"361917","LINC01063","MSTRG.213204","ENST00000441644","transcript","361917",2.16363889531692,1.56433236351283e-05,0.000570160459115959,1.11345973788619
"364309",".","MSTRG.214329","MSTRG.214329.11","transcript","364309",6.82934107986653,0.000310915851848614,0.00394338571800281,2.77174638866659
"365171","FGFBP2","MSTRG.214936","ENST00000259989","transcript","365171",0.376737608025213,1.43656888274002e-06,0.000119830199474987,-1.40836803663983
"366299",".","MSTRG.215839","MSTRG.215839.1","transcript","366299",2.19208559329962,1.56429203546082e-06,0.000126302980520854,1.13230413160959
"368477",".","MSTRG.217742","MSTRG.217742.1","transcript","368477",0.492466008096085,5.27073869023287e-05,0.00121684105221794,-1.02190394725974
"368982","RPL9","MSTRG.218096","ENST00000511643","transcript","368982",0.455179087224989,3.31288384969319e-06,0.000203241108798913,-1.13549381898688
"368985","RPL9","MSTRG.218096","ENST00000514842","transcript","368985",0.323717642686302,7.30966825179813e-07,7.90709802799633e-05,-1.62719209998462
